parentid,id,body
"2382654","2383514","<p>Not really. First, note that each functional $\psi $ on $C_b (X) $ restricts to a bounded functional on $C_0 (X) $, so that there is a (unique!) measure (regular, complex valued)  with $\psi (f) =\int f d\mu $ for $ f \in C_0$.</p>

<p>The problem is that even though both sides of the equality make sense for $f \in C_b $, it is not necessarily true for all such $f $. As an example, consider the (closed) subspace
$$
L := \{f : \Bbb {R} \to \Bbb {C} \,:\, \lim_{|x|\to \infty} f (x) \text { exists}\},
$$
and define a  bounded functional on $L $ by $\psi (f) =\lim_{|x|\to\infty} f (x) $. Since $\psi $ vanishes on $C_0$, the measure from above is $\mu =0$, although $\psi (x\mapsto 1) =1 \neq 0$.</p>

<p>Essentially, the problem is that $C_b / C_0$ is quite large in general.</p>

<p>Note though that the theorem is true if $X $ is compact, simply because in this case, $C_0 = C_b $.</p>

<p><strong>EDIT</strong>: Related to your additional question: One can identify the set of functionals on $C_b (X)$ with the set of regular complex measures on a suitable compactification of $X$. Indeed, if $\beta X$ denotes the <a href=""https://en.wikipedia.org/wiki/Stone%E2%80%93%C4%8Cech_compactification"" rel=""nofollow noreferrer"" title=""Stone–Čech compactification"">Stone–Čech compactification</a> of $X$, then each $f \in C_b (X)$ extends uniquely to a map $\tilde{f} \in C(\beta X) = C_0 (\beta X)$ (note that $f(X)$ is a bounded subset of $\Bbb{C}$, and thus contained in a compact set; in fact, this shows $\| \tilde{f} \|_\sup = \|f \|_\sup$).</p>

<p>Let $\iota : X \to \beta X$ be the embedding of $X$ into $\beta X$ and note that $\iota$ is a homeomorphism of $X$ onto its range in $\beta X$, since $X$ is locally compact, and thus Tychonoff. Now, if we set
$$
V := \{ \tilde{f} \, : \, f \in C_b (X)\},
$$
then $\varphi : V \to \Bbb{C}, \tilde{f} \mapsto \psi(f)$ is well-defined and bounded, and by the Hahn-Banach theorem, we can extend $\varphi$ to a bounded functional on all of $C(\beta X)$. Thus, there is a regular complex measure $\nu$ on $\beta X$ satisfying
$$
\psi(f)=\varphi (\tilde{f}) = \int \tilde{f} d \nu \quad \forall f \in C_b (X).
$$
Note though that we integrate $\tilde{f}$, and not $f$ itself.</p>

<p>Conversely, each complex measure $\nu$ on $\beta X$ also induces a linear functional on $C_b (X)$ by setting $\psi(f) := \int \tilde{f} d \nu$.</p>

<p>In fact, $\nu$ is uniquely determined by $\psi$: It is uniquely determined once one knows $\int g d\nu$ for all $g \in C(\beta X)$. But in fact, we have $V = C(\beta X)$, since if $g \in C(\beta X)$ is arbitrary, then $f := g \circ \iota \in C_b (X)$, and $g = \tilde{f}$ is the unique extension of $g$ to a continuous map on $\beta X$.</p>
"
"2382673","2382957","<p>By <a href=""http://mathworld.wolfram.com/GlassersMasterTheorem.html"" rel=""nofollow noreferrer"">Glasser's Master Theorem</a> for any $a&gt;0$ we have
$$\begin{eqnarray*} \int_{0}^{+\infty}\exp\left[-a\left(s^2+\frac{1}{s^2}\right)\right]\,ds&amp;\stackrel{\text{parity}}{=}&amp;\frac{e^{-2a}}{2}\int_{-\infty}^{+\infty}\exp\left[-a\left(s-\frac{1}{s}\right)^2\right]\\&amp;\stackrel{\text{GMT}}{=}&amp;\frac{e^{-2a}}{2}\int_{-\infty}^{+\infty}e^{-as^2}\,ds=\color{blue}{\frac{\sqrt{\pi}}{2e^{2a}\sqrt{a}}}.\end{eqnarray*} $$
As mentioned by the previous answer, the full generality of $\text{GMT}$ is not really needed, it is enough to prove Boole's statement</p>

<blockquote>
  <p>If $f(s)$ and $g(s)=f\left(s-\frac{1}{s}\right)$ are integrable
  function over the real line,<br> they have the same integral.</p>
</blockquote>

<p>Indeed,
$$ \int_{-\infty}^{0}f\left(s-\frac{1}{s}\right)\,ds\stackrel{s\mapsto\frac{t-\sqrt{4+t^2}}{2}}{=}\int_{-\infty}^{+\infty}f(t)\left(\frac{1}{2}-\frac{t}{2\sqrt{4+t^2}}\right)\,dt $$
$$ \int_{0}^{+\infty}f\left(s-\frac{1}{s}\right)\,ds\stackrel{s\mapsto\frac{t+\sqrt{4+t^2}}{2}}{=}\int_{-\infty}^{+\infty}f(t)\left(\frac{1}{2}+\frac{t}{2\sqrt{4+t^2}}\right)\,dt $$
and the claim simply follows by adding the left hand sides and the right hand sides of these identities.</p>
"
"2382697","2382731","<p>$[F(a) : F] = n&lt; \infty =&gt; \exists \{\lambda_0, ...,\lambda_n\}: \sum_0^n\lambda_ia^i = 0$ $(n+1$ elements can't be linearly independent). </p>

<p>So there exists a polynomial of degree $n$, with root $a$. Hence $a$ is algebraic.</p>
"
"2382705","2382717","<p>Assuming that $A,B$ are invertible, then the relation $ABC=B$ implies that $A^{-1}$ and $C$ are <a href=""https://en.wikipedia.org/wiki/Matrix_similarity"" rel=""nofollow noreferrer"">similar</a> matrices. Indeed, we have 
$$ C = (AB)^{-1}B = B^{-1}A^{-1}B$$</p>
"
"2382710","2385892","<p>$\mathbb{Z}^{(A)}$ is <em>not</em> the definition of a <a href=""https://en.wikipedia.org/wiki/Free_abelian_group"" rel=""nofollow noreferrer"">free abelian group</a>, but rather an <em>explicit construction</em>.</p>

<p>A <a href=""https://en.wikipedia.org/wiki/Free_abelian_group"" rel=""nofollow noreferrer"">free abelian group</a> is just an abelian group that has a basis. This means that every element in the group is a unique (finite) linear combination with integer coefficients of elements in the basis.</p>

<p>A basis for $\mathbb{Z}^{(A)}$ is given by $\{\phi_a : a \in A\}$. The representation of elements in that basis is explicit:
$$
f = \sum_{a \in A}{f(a)\phi_a}
$$
Since $f$ is zero at almost every point of $A$, this is a finite sum. So, the answer to your first question is that $n_a$ is just an integer: $n_a=f(a)$.</p>

<p>About your last point, the simplest example is the <a href=""https://en.wikipedia.org/wiki/Baer%E2%80%93Specker_group"" rel=""nofollow noreferrer"">Baer–Specker group</a> $\mathbb Z ^{\mathbb N}$ of all integer sequences. This is the same as the set of all functions $\mathbb N \to \mathbb Z$ with componentwise addition.
Baer proved that the Baer–Specker group is <em>not</em> free abelian, a nontrivial theorem.<a href=""https://en.wikipedia.org/wiki/Baer%E2%80%93Specker_group#Properties"" rel=""nofollow noreferrer"">*</a></p>
"
"2382719","2382894","<p>For you first bullet, you actually have $∫_E |f| \mathrm{d}𝜇 &lt; 𝜀$, not just $|∫_E f \mathrm{d}𝜇| &lt; 𝜀$. You can see that from your previous result by considering the function $|f∣$ instead of $f$ (as said in the comments).</p>

<p>For the second bullet, yes, it makes sense.</p>

<p>If you apply the result for each $n∈ℕ$, you get a $𝛿_n$ (depending on $n$) such that $∫_A |f_n| &lt; 𝜀$ if $m(A) &lt; 𝛿_n$. But these $𝛿_n$ can have an infimum of $0$, so you cannot take this infimum to get a $𝛿$ working for all $n$. But for every <em>finite</em> family of natural number, it works. So we have proved the result for all interval $\{0,1,…,N\}$ instead of all $ℕ$ (we now have to treat what happens at infinity).</p>

<p>We have to find an $N∈ℕ$ and a $𝛿&gt;0$ such that $∫_A |f_n| &lt; 𝜀$ if $m(A)&lt;𝛿$ and $n≥N$. You have to use that $‖f_n-f‖_1 → 0$ to make $f_n$ near enough to $f$. Then, apply the result (Folland 3.6) to $f$ and try to “transfer” it to each measurable function near enough to $f$ (but you will have a bigger $𝜀$ depending on the distance at $f$ you allow). I write what I have in mind below if you want.</p>

<blockquote class=""spoiler"">
  <p> Suppose $‖g-f‖ &lt; 𝜀$. It means that $∫_a^b |g-f| &lt; 𝜀$. If we restrict to a subset $A⊆[a,b]$, the integral can only decrease since the integrand is positive: $∫_A |g-f| &lt; 𝜀$. We get $∫_A |g| &lt; 𝜀 + ∫_A |f|$. So by forcing $n$ to be big enough, we can control $∫_A |f_n|$ by $∫_A |f|$. But by the result (Folland 3.6) we can make $∫_A |f|$ small by making $A$ small.<br>
 More precisely, let $N$ be such that $‖f_n-f‖&lt;𝜀/2$ for all $n≥N$. Let $𝛿_∞$ be such that $∫_A |f| &lt; 𝜀/2$ if $m(A) &lt; 𝛿_∞$. Then for all $n≥N$ and all $A$ with $m(A) &lt; 𝛿$, we have $∫_A |f_n| &lt; 𝜀/2 + 𝜀/2 = 𝜀$.<br>
 After that, for each $i&lt;N$, take $𝛿_i$ such that $∫_A |f_i| &lt; 𝜀$ if $m(A) &lt; 𝛿_i$. The final $𝛿$ is $\min(𝛿_0,𝛿_1,…,𝛿_{N-1},𝛿_∞)$.</p>
</blockquote>

<p>I don't see the relation with parts (a) and (b) either.</p>

<hr>

<p>If you are interested, we can formulate that more abstractly using the notion of compactness ($ℕ∪\{∞\}$ behave like a finite set). The two say the same thing, we can make the proofs correspond.</p>

<blockquote class=""spoiler"">
  <p> Let $M$ be the set of measurable regions. For $A,B∈M$, the distance between $A$ and $B$ is $m(A𝛥B)$, where $𝛥$ is the symmetric difference. (It is like a metric space.) Then we have a continuous function $M×L^1 → ℝ_{≥0}$ sending $(A,f)$ on $∫_A |f|$ (it is $1$-lipschitz in $f$ and continuous in $A$, this is the important thing to prove). The sequence $(f_n)_n$ converging to $f$ is a continuous function from $\overline ℕ$ to $L^1$. This gives a continuous function $M×\overline{ℕ} → ℝ_{≥0}$. The subspace $\{∅\}×\overline{ℕ}$ is sent on $0$. So by the tube lemma, for all $𝜀&gt;0$, there is $𝛿&gt;0$ such that $\{A∈M\,|\,m(A)&lt;𝛿\}×\overline{ℕ}$ is sent in $\left]-𝜀,𝜀\right[$.</p>
</blockquote>
"
"2382722","2384126","<p>Here's a solution where your first rule is prioritized over your second rule:</p>

<p><a href=""https://i.stack.imgur.com/zeF3P.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/zeF3P.png"" alt=""enter image description here""></a></p>

<p>For each group, the column ""Group tables"" has the number of tables exclusively occupied by that group, ""Leftovers"" has the number of people from that group which are not at a group table, and the column ""Tables with leftovers"" gives the distribution of the leftovers among the remaining tables.</p>
"
"2382726","2382734","<p>The word you are looking for is ""<em>bounded</em>"" (<em>restricted</em> would typically apply to the domain of the function, and mean it is a proper subset of a larger, original domain).</p>

<p>And <strong>no</strong>, it need not be: consider $f\colon[0,1]\to\mathbb{R}$ defined by $f(x)=\sqrt{x}$.</p>
"
"2382738","2382787","<p>When $X=I+tvv^T$, $YX = Y + tYvv^T = Y + t\lambda vv^T$. Trace is linear, so
$$ \operatorname{tr}{(YX)} = \operatorname{tr}{(Y+t\lambda vv^T)} = \operatorname{tr}{Y} + t\lambda \operatorname{tr}{(vv^T)}. $$
Trace is also cyclic, in that $\operatorname{tr}{(AB)}=\operatorname{tr}{(BA)}$, so $\operatorname{tr}{(vv^T)} = \operatorname{tr}{(v^Tv)} = \operatorname{tr}{(\lVert v \rVert_2^2)} = 1$ since this is just a scalar, and the red expression follows.</p>

<p>For the determinant, $\det{(I+tvv^T)}$, since a determinant is invariant under change-of-basis, we can evaluate it using an orthonormal basis where $v$ is the first vector. Then the matrix of $I+tvv^T$ is diagonal with elements $ 1+t , 1,1, \dotsc $, which has determinant $(1+t) \cdot 1 \cdot 1 \cdot \dotsb = 1+t$, which is the blue expression.</p>
"
"2382739","2382741","<p>If you can express the extension as a series of simple extensions, then the basis is any multiplication of basis elements for those extensions.
(what is $\omega$?)</p>
"
"2382749","2382808","<p>We take $\Bbb{N}$ to include zero.</p>

<p>For $x\in \Bbb N $ let proposition $P_x$ be
$$
\forall y\in \Bbb N (x+x \neq y+y+1)
$$
Let $K$ be the set of all $x$ such that $P_x$ is true.  We will establish induction on $K$, to show that $K$ contains every natural number.</p>

<p>To show that zero is in $K$ we must prove 
$$
\forall y \in \Bbb N ( 0+0 \neq y+y+1)
$$
But by the additive identity property, $u+0 = u$ and in particular $0+0 = 0$. And (with $S(t)$ the successor function), by the definition of $1$  $v+1 = v+S(0)$.  Substituting $(y+y)$ for $v$ that reads 
$$
(y+y)+1 = S(y+y)
$$
And by the first ordering axiom, $0$ is not the successor of any natural number, so $0 \neq (y+y)+1$ so 
$$
\forall y\in \Bbb N ( 0+0 \neq y+y+1)
$$</p>

<p>To complete the conditions of the axiom of induction we must show that for every natural number $n$, $n\in K \implies S(n) \in K$.</p>

<p>By the induction hypothesis $P_n$ is true. So
$$
\forall y\in \Bbb N ( n+n \neq y+y+1)
$$
Now assume that for some $y \in \Bbb N$ it were true that 
$ (n+1)+(n+1) = y+y+1$. By the commutative and associative properties of additions, that would be the same as 
$$
(n+n+1) + 1 = y+y+1 
\\ S(n+n+1) =S(y+y)
$$
and by the second axiom defining the successor function if $S(n+n+1)=S(y+y)$ then
$$
y+y=n+n+1
$$ 
That forces $y \neq 0$ by the same ""$0$ is not a successor"" argument,
and also says $y+y = S(n+n)$. Now it is easy to show (again using induction) that $\forall p\in \Bbb N^+( \exists q : (p=S(q))$ so in particular $\exists
z : y=S(z)$.</p>

<p>Then 
$$
y+y = S(z) + S(z) = (z+1)+(z+1) = (z+z+1)+1 = S(z+z+1)
y+y = n+n+1 \implies S(z+z+1) = n+n+1 = S(n+n) \implies (z+z+1) =(n+n)
$$
which contradicts the induction hypothesis. </p>

<p>So for all $y\in \Bbb N$ we have shown  that 
$ (n+1)+(n+1) \neq y+y+1$. But replacing $x$ by $(n+1)$ in the definition of $K_x$,
this is just the statement of $K_{n+1}$:
$$
\forall y\in \Bbb N (  (n+1)+(n+1) \neq y+y+1
$$
Thus induction is established, $K$ includes all natural numbers, $P_x$ is true whenever $x$ is a natural number, and the theorem is proven.</p>
"
"2382754","2382790","<p>Thanks to the comments above, the problem can be solved easily using the Argument Principle, i.e., the solution is the number of zeros of $$f(z)=\frac{z^3(z-1)^2+1}{(z-1)^2}$$
minus number of poles of $f(z)$ inside the disk $|z|&lt;2$, which is clearly $5-2=3$. </p>

<p>Alternatively, observe that $f(z)$ has no zero or poles outside the disk $|z|&lt;2$, so we can choose a large enough disk $|z|&lt;R$ to compute the winding number. More specifically, when $R$ is large enough such that $ \dfrac{f'(z)}{f(z)} \sim \dfrac{3}{z}$, one easily observes that the winding number is 3. </p>
"
"2382757","2382796","<p>The answer is yes and the reason is quite simple. Indeed if $X =\left( \begin{array}{c} x_1 \\ x_2 \\ . \\ .\\ .\\ x_p\end{array}\right)$ </p>

<p>since for all $y\in \mathcal{N}(X)$, $y'x_i = 0$, then $\mbox{Vect}(x_1, x_2,\cdots, x_p) \subset \mathcal{N}(X)^{\perp}$.</p>

<p>On other hand the Gram matrix $X'X$ is symmetric (hermitian in complex) so </p>

<p>$\mathcal{N}(X'X)^{\perp} = \mathcal{I}(X'X)$. Then $\mbox{Vect}(x_1, x_2,\cdots, x_p) \subset \mathcal{I}(X'X)$. Or the two spaces have the same dimension if becomes then $\mbox{Vect}(x_1, x_2,\cdots, x_p) = \mathcal{I}(X'X)$</p>
"
"2382763","2382769","<p><strong>No.</strong> Not all of the elements in $A$ are in $P(A)$. Your error here is that you are assuming that $\{1\}$ means the same thing as $1$ and likewise for $2$, but that isn't true. $\{1\}$ represents the set with the number $1$ as its only element, and $1$ is the first natural number. It is true that
$$1\in \{1\}$$
But not
$$1\in \{\{1\}\}$$</p>

<p>However, you could say that
$$A\in P(A)$$</p>
"
"2382771","2382793","<p>The answer is no. Consider the example</p>

<p>$$\begin{pmatrix}1&amp;1\end{pmatrix}\begin{pmatrix}1&amp;0\\-4&amp;1\end{pmatrix}\begin{pmatrix}1\\1\end{pmatrix}=-2&lt;0.$$</p>
"
"2382774","2382778","<p>Note that $\log n&lt;\sqrt{n}$, so your terms are smaller than $\frac{\sqrt{n}}{n^2-n}$. </p>

<p>Can you take it from here?</p>
"
"2382775","2382809","<p>I think you want the largest circle with center inside the convex hull that does not contain any of the given points in its interior.</p>

<p>Circles that pass through the given points but contain no other given  points in its interior are called Delaunay circles; they are the key to Delaunay diagrams (triangulations in the generic case).</p>

<p>So, the answer to your problem is: find the Delaunay diagram of the given points. Each face determines an empty circle. Take the largest such circle whose center is in the convex hull; this is the same as being in the corresponding Delaunay face.</p>

<p>It takes $\Theta(n \log n)$ time to find the Delaunay diagram. The other steps run in time $O(n)$.</p>
"
"2382781","2382815","<p>To compute this probability, you need to know two things:</p>

<ol>
<li>How many different ways are there of drawing 9 numbers that add to 20?</li>
<li>How many different ways are there of choosing 9 numbers?</li>
</ol>

<p>The probability of drawing numbers that sum to 20 is then the ratio of these two, so the probability that you want is 1 minus this ratio.  The second question is pretty straightforward:  you have 10 choices for the first number, 10 choices for the second number, etc.  Thus there are a total of $10^9$ ways of choosing 9 numbers.</p>

<p>The first question is a little harder, but not impossible if you think about it the right way.  I would suggest that the ""right way"" to think about it is a <a href=""https://en.wikipedia.org/wiki/Stars_and_bars_(combinatorics)"" rel=""nofollow noreferrer"">Stars and Bars</a> diagram.  To get 9 numbers that add to 20, you can draw 20 stars, then put 8 bars between them (dividing 20 into 9 pieces---count the number of stars in each piece).  There are a total of 19 places in which you could put bars, of which you need to <em>choose</em> 8.  Hence there are
$$ \binom{19}{8} = \frac{19!}{8!(19-8)!} = \frac{19!}{8!11!} $$
different ways of choosing 9 numbers that sum to 20.  Note that this overcounts a bit---we would need to eliminate the choices that include the selection of 11 or 12.  But this should be doable by hand (there aren't very many ways of including 11, and only one way (modulo permutation) that I can see of including 12).</p>
"
